GeneID	TranscriptLength
Tb11.01.5280	608
Tb11.01.6320	1814
Tb11.01.6710	4208
Tb11.01.8230	3414
Tb11.01.8500	1020
Tb11.02.2420	558
Tb11.02.4330	818
Tb11.03.0900	3655
Tb11.12.0014	1276
Tb11.46.0012	711
Tb11.47.0009	2734
Tb11.47.0020	1921
Tb11.55.0010	2397
Tb11.55.0017	1113
Tb927.10.10780	674
Tb927.10.11770	1255
Tb927.10.1930	2596
Tb927.10.2300	952
Tb927.10.3320	1867
Tb927.10.3590	2234
Tb927.10.4550	608
Tb927.10.6170	4748
Tb927.10.760	2122
Tb927.10.7910	596
Tb927.10.8610	2747
Tb927.10.9000	5137
Tb927.10.9280	3116
Tb927.2.2210	3173
Tb927.3.2010	1913
Tb927.3.2670	879
Tb927.3.3680	973
Tb927.3.4030	3651
Tb927.4.1760	1163
Tb927.4.2360	1319
Tb927.4.2580	3633
Tb927.4.3660	1559
Tb927.5.2150	2446
Tb927.5.2810	1043
Tb927.5.4080	1650
Tb927.6.2380	2166
Tb927.6.3360	525
Tb927.7.1080	2125
Tb927.7.2690	430
Tb927.7.3100	2087
Tb927.7.5280	7275
Tb927.7.5440	6050
Tb927.8.1770	4101
Tb927.8.2880	4552
Tb927.8.5220	3290
Tb927.8.6800	1926
Tb927.10.9830	1363
Tb927.8.4250	1554
Tb09.160.0760	1236
Tb11.01.5480	972
Tb11.02.4810	1977
Tb927.10.7610	4999
Tb927.2.4380	1291
Tb927.6.1410	971
Tb927.10.5400	1737
Tb927.10.9120	1626
Tb927.2.2940	1211
Tb927.2.5930	1947
Tb927.6.590	839
Tb927.7.7440	795
Tb927.8.6960	1171
Tb09.211.1600	1853
Tb09.211.4400	1837
Tb11.02.1440	1085
Tb11.02.2460	1501
Tb11.02.5160	1601
Tb927.1.4230	1291
Tb927.5.3300	1760
Tb927.8.580	1232
Tb927.7.2990	2568
Tb927.6.2140	2290
Tb927.8.1530	2502
Tb09.160.3530	600
Tb11.01.2460	1227
Tb927.6.890	4830
Tb06.3A7.270	3408
Tb927.1.1390	1153
Tb927.1.2770	1485
Tb927.1.2970	769
Tb927.1.3260	5798
Tb927.1.3270	2838
Tb927.1.3410	1621
Tb927.1.3450	2419
Tb927.1.4340	2151
Tb927.10.10080	958
Tb927.10.10740	1935
Tb927.10.10820	1141
Tb927.10.11200	1417
Tb927.10.11340	5518
Tb927.10.11370	792
Tb927.10.11380	1409
Tb927.10.11510	2847
Tb927.10.11570	2324
Tb927.10.11660	1576
Tb927.10.11780	3716
Tb927.10.12010	784
Tb927.10.12030	4506
Tb927.10.12180	2149
Tb927.10.1230	1225
Tb927.10.12390	1598
Tb927.10.1240	1063
Tb927.10.12410	922
Tb927.10.12590	3804
Tb927.10.12630	841
Tb927.10.12870	4167
Tb927.10.13140	793
Tb927.10.1320	2351
Tb927.10.13250	6749
Tb927.10.13260	3780
Tb927.10.13450	4622
Tb927.10.13550	4955
Tb927.10.13990	2703
Tb927.10.14190	1466
Tb927.10.14310	1480
Tb927.10.14340	4108
Tb927.10.14370	571
Tb927.10.14480	4934
Tb927.10.14490	3025
Tb927.10.14500	2506
Tb927.10.14650	677
Tb927.10.14870	2187
Tb927.10.15000	1973
Tb927.10.15230	1489
Tb927.10.15470	1749
Tb927.10.15660	2878
Tb927.10.1610	1013
Tb927.10.1980	2642
Tb927.10.2060	3180
Tb927.10.2310	1625
Tb927.10.2650	4348
Tb927.10.2670	443
Tb927.10.2810	1827
Tb927.10.2930	4899
Tb927.10.2950	5604
Tb927.10.3160	666
Tb927.10.330	1334
Tb927.10.3630	3497
Tb927.10.3720	1879
Tb927.10.3790	11706
Tb927.10.3970	4571
Tb927.10.4320	2116
Tb927.10.4830	959
Tb927.10.4860	1264
Tb927.10.5630	771
Tb927.10.5790	1928
Tb927.10.5870	2173
Tb927.10.5920	3034
Tb927.10.6020	862
Tb927.10.630	2114
Tb927.10.6340	1712
Tb927.10.6600	1752
Tb927.10.6710	1211
Tb927.10.6820	1293
Tb927.10.6840	1279
Tb927.10.700	1347
Tb927.10.7030	1591
Tb927.10.7120	1665
Tb927.10.7210	2471
Tb927.10.7300	2087
Tb927.10.7350	5725
Tb927.10.7550	2706
Tb927.10.7580	3044
Tb927.10.7600	1594
Tb927.10.7750	839
Tb927.10.7920	1820
Tb927.10.7960	763
Tb927.10.8010	737
Tb927.10.8090	739
Tb927.10.8160	474
Tb927.10.820	3541
Tb927.10.8670	949
Tb927.10.8830	2378
Tb927.10.8960	1705
Tb927.10.900	710
Tb927.10.9070	1868
Tb927.10.9260	1508
Tb927.10.9640	2184
Tb927.10.9920	2085
Tb927.10.9960	1525
Tb927.2.1790	522
Tb927.2.2140	738
Tb927.2.2220	1032
Tb927.2.2270	690
Tb927.2.2390	1202
Tb927.2.2770	1563
Tb927.2.2860	1392
Tb927.2.2990	1724
Tb927.2.3020	3217
Tb927.2.4000	3000
Tb927.2.4445	402
Tb927.2.4520	4567
Tb927.2.4650	1062
Tb927.2.4780	4713
Tb927.2.5130	1226
Tb927.2.5140	1012
Tb927.2.5260	603
Tb927.2.5440	4720
Tb927.2.5820	3780
Tb927.2.5870	5979
Tb927.2.5970	1877
Tb927.2.6100	1742
Tb927.3.1200	4154
Tb927.3.1560	2277
Tb927.3.1670	4073
Tb927.3.1900	2631
Tb927.3.1980	1020
Tb927.3.2100	2113
Tb927.3.2350	623
Tb927.3.2640	1158
Tb927.3.2750	3178
Tb927.3.2860	903
Tb927.3.3120	1707
Tb927.3.3140	1019
Tb927.3.3820	2148
Tb927.3.3830	1447
Tb927.3.3950	2411
Tb927.3.4140	1771
Tb927.3.4270	4963
Tb927.3.4450	1399
Tb927.3.4590	1822
Tb927.3.4600	4519
Tb927.3.4710	2522
Tb927.3.4950	1638
Tb927.3.4970	3315
Tb927.3.5000	1861
Tb927.3.5010	1763
Tb927.3.5070	3011
Tb927.3.5200	942
Tb927.3.5370	1589
Tb927.3.5430	1664
Tb927.3.5450	2736
Tb927.3.5600	972
Tb927.3.840	1595
Tb927.4.1160	2727
Tb927.4.1290	841
Tb927.4.1420	910
Tb927.4.1740	1632
Tb927.4.1750	1199
Tb927.4.2210	2694
Tb927.4.2340	1665
Tb927.4.2530	1329
Tb927.4.2600	4927
Tb927.4.2820	3056
Tb927.4.2840	1109
Tb927.4.2850	3227
Tb927.4.2890	2891
Tb927.4.2920	3357
Tb927.4.3430	764
Tb927.4.3540	1367
Tb927.4.3800	980
Tb927.4.4040	1906
Tb927.4.4240	1461
Tb927.4.4370	4861
Tb927.4.4550	5663
Tb927.4.4560	4760
Tb927.4.4690	1233
Tb927.4.4700	1420
Tb927.4.4950	1970
Tb927.4.5080	2314
Tb927.4.510	544
Tb927.4.5120	4632
Tb927.4.5150	2055
Tb927.4.5210	374
Tb927.4.5380	4414
Tb927.4.620	7873
Tb927.5.1230	2242
Tb927.5.1680	5489
Tb927.5.1690	2806
Tb927.5.1720	2244
Tb927.5.1780	2463
Tb927.5.1840	666
Tb927.5.1900	2530
Tb927.5.1940	1679
Tb927.5.2270	1622
Tb927.5.2670	826
Tb927.5.2840	531
Tb927.5.2990	1214
Tb927.5.3140	772
Tb927.5.3230	6573
Tb927.5.3310	1961
Tb927.5.3550	1530
Tb927.5.3630	2307
Tb927.5.3650	2437
Tb927.5.4290	1269
Tb927.5.4400	1687
Tb927.5.4470	3685
Tb927.5.4510	454
Tb927.5.600	501
Tb927.5.680	1799
Tb927.5.740	1180
Tb927.5.770	2224
Tb927.5.780	2080
Tb927.5.830	2508
Tb927.6.1130	1417
Tb927.6.1220	2543
Tb927.6.1290	2831
Tb927.6.1430	2365
Tb927.6.1660	2930
Tb927.6.1700	839
Tb927.6.1920	3298
Tb927.6.2120	768
Tb927.6.2190	878
Tb927.6.2220	677
Tb927.6.2470	1651
Tb927.6.2520	2617
Tb927.6.2560	1549
Tb927.6.2710	3585
Tb927.6.2750	879
Tb927.6.3020	1064
Tb927.6.3030	2487
Tb927.6.3170	1847
Tb927.6.3330	1080
Tb927.6.3450	2715
Tb927.6.3460	1748
Tb927.6.3710	2627
Tb927.6.3920	994
Tb927.6.4020	469
Tb927.6.410	2625
Tb927.6.4260	1528
Tb927.6.4330	733
Tb927.6.4550	3706
Tb927.6.4640	3706
Tb927.6.4700	2168
Tb927.6.4750	2153
Tb927.6.5090	4536
Tb927.6.610	1774
Tb927.6.620	9203
Tb927.6.630	2690
Tb927.6.840	3049
Tb927.7.1160	552
Tb927.7.1220	4347
Tb927.7.1230	2602
Tb927.7.1280	1042
Tb927.7.1310	4225
Tb927.7.1360	1174
Tb927.7.1460	3159
Tb927.7.1520	601
Tb927.7.1830	1323
Tb927.7.2120	3684
Tb927.7.2240	2697
Tb927.7.2450	1819
Tb927.7.2740	626
Tb927.7.3040	4905
Tb927.7.3140	1241
Tb927.7.3200	1357
Tb927.7.3270	2448
Tb927.7.3540	1974
Tb927.7.3640	3092
Tb927.7.3700	1299
Tb927.7.3820	2091
Tb927.7.3920	1754
Tb927.7.4010	1675
Tb927.7.4030	1750
Tb927.7.4210	480
Tb927.7.4240	904
Tb927.7.4270	1529
Tb927.7.4450	4893
Tb927.7.4490	5175
Tb927.7.4620	1131
Tb927.7.4680	449
Tb927.7.4750	1513
Tb927.7.4760	1674
Tb927.7.4800	572
Tb927.7.4870	1496
Tb927.7.4880	760
Tb927.7.4990	2584
Tb927.7.500	4836
Tb927.7.5050	3524
Tb927.7.510	1537
Tb927.7.5130	1199
Tb927.7.5330	2767
Tb927.7.5530	1563
Tb927.7.5660	1728
Tb927.7.5730	2868
Tb927.7.5840	1975
Tb927.7.590	1732
Tb927.7.6180	2182
Tb927.7.630	992
Tb927.7.6420	850
Tb927.7.650	4106
Tb927.7.6610	3574
Tb927.7.6670	10815
Tb927.7.6790	1827
Tb927.7.700	3400
Tb927.7.7050	3739
Tb927.7.7270	3619
Tb927.7.7320	3191
Tb927.7.870	1372
Tb927.8.1120	553
Tb927.8.1210	2219
Tb927.8.1300	5987
Tb927.8.1540	2803
Tb927.8.1560	2245
Tb927.8.1790	1129
Tb927.8.1950	3103
Tb927.8.2010	669
Tb927.8.2030	1799
Tb927.8.2290	926
Tb927.8.2400	1748
Tb927.8.2510	900
Tb927.8.2590	1759
Tb927.8.2620	3167
Tb927.8.2800	1329
Tb927.8.2820	5241
Tb927.8.3160	1944
Tb927.8.3340	1286
Tb927.8.3450	930
Tb927.8.3520	4909
Tb927.8.3590	2226
Tb927.8.3840	3372
Tb927.8.3950	2745
Tb927.8.4150	1322
Tb927.8.4230	4198
Tb927.8.4320	4618
Tb927.8.4400	2527
Tb927.8.4530	1705
Tb927.8.4630	608
Tb927.8.4650	655
Tb927.8.4660	3202
Tb927.8.4910	500
Tb927.8.4920	2412
Tb927.8.4940	2820
Tb927.8.5020	1989
Tb927.8.5170	4410
Tb927.8.5300	4084
Tb927.8.5410	3747
Tb927.8.5520	644
Tb927.8.5840	693
Tb927.8.5940	2748
Tb927.8.610	3519
Tb927.8.6230	1438
Tb927.8.6270	1870
Tb927.8.6370	3812
Tb927.8.6670	1562
Tb927.8.6820	1557
Tb927.8.6870	2521
Tb927.8.6890	499
Tb927.8.6920	885
Tb927.8.6990	2842
Tb927.8.7030	1264
Tb927.8.7240	2110
Tb927.8.7850	7146
Tb927.8.8120	1299
Tb927.10.11810	2188
Tb927.10.12360	663
Tb927.10.13240	1910
Tb927.10.3880	2341
Tb927.10.8410	1679
Tb927.5.1630	913
Tb927.7.1630	854
Tb927.8.6620	1116
Tb927.8.6780	1594
Tb927.10.10000	2381
Tb927.10.14030	1483
Tb927.10.7480	641
Tb927.3.640	1038
Tb927.4.2320	1364
Tb927.5.820	2003
Tb927.6.2260	906
Tb927.7.1820	787
Tb927.7.900	2268
Tb927.8.1370	587
Tb927.8.2460	1472
Tb927.8.6050	813
Tb927.8.8200	3060
Tb09.160.4710	4863
Tb04.24M18.150	500
Tb05.5K5.10	72
Tb07.11L3.100	16779
Tb09.142.0360	642
Tb09.142.0370	454
Tb09.142.0380	354
Tb09.142.0390	925
Tb09.142.0400	294
Tb09.142.0420	174
Tb09.142.0440	348
Tb09.160.0350	1685
Tb09.160.0360	1340
Tb09.160.0400	2038
Tb09.160.0410	1266
Tb09.160.0440	640
Tb09.160.0470	2266
Tb09.160.0520	5744
Tb09.160.0540	661
Tb09.160.0550	1124
Tb09.160.0560	975
Tb09.160.0610	1398
Tb09.160.0690	941
Tb09.160.0730	1452
Tb09.160.0740	1018
Tb09.160.0750	3375
Tb09.160.0790	2337
Tb09.160.0860	3704
Tb09.160.0890	1307
Tb09.160.0900	533
Tb09.160.0920	4980
Tb09.160.1000	2231
Tb09.160.1030	486
Tb09.160.1060	1602
Tb09.160.1100	2135
Tb09.160.1110	1296
Tb09.160.1120	1338
Tb09.160.1250	4557
Tb09.160.1260	1222
Tb09.160.1290	6163
Tb09.160.1370	1697
Tb09.160.1400	4146
Tb09.160.1470	1063
Tb09.160.1490	1334
Tb09.160.1560	8500
Tb09.160.1610	1639
Tb09.160.1660	724
Tb09.160.1690	322
Tb09.160.1710	1152
Tb09.160.1740	1376
Tb09.160.1760	1231
Tb09.160.1790	2140
Tb09.160.1990	540
Tb09.160.2130	1312
Tb09.160.2170	368
Tb09.160.2180	1281
Tb09.160.2230	1031
Tb09.160.2290	4242
Tb09.160.2350	617
Tb09.160.2370	794
Tb09.160.2440	559
Tb09.160.2470	2152
Tb09.160.2710	753
Tb09.160.2860	1409
Tb09.160.2890	962
Tb09.160.2960	3331
Tb09.160.3020	1287
Tb09.160.3050	1800
Tb09.160.3120	3257
Tb09.160.3140	1339
Tb09.160.3160	791
Tb09.160.3220	4084
Tb09.160.3260	1896
Tb09.160.3370	925
Tb09.160.3490	740
Tb09.160.3540	600
Tb09.160.3550	1016
Tb09.160.3910	675
Tb09.160.3930	1405
Tb09.160.4120	4159
Tb09.160.4210	7001
Tb09.160.4270	926
Tb09.160.4500	3150
Tb09.160.4550	3704
Tb09.160.4580	1824
Tb09.160.4610	1270
Tb09.160.4630	1913
Tb09.160.4640	1049
Tb09.160.4660	2786
Tb09.160.4670	947
Tb09.160.4720	1067
Tb09.160.4800	450
Tb09.160.4830	3791
Tb09.160.4860	1927
Tb09.160.4870	7738
Tb09.160.4930	1382
Tb09.160.4950	879
Tb09.160.5040	210
Tb09.160.5060	1701
Tb09.160.5080	1064
Tb09.160.5120	4956
Tb09.160.5130	1565
Tb09.160.5150	985
Tb09.160.5170	570
Tb09.160.5180	1196
Tb09.160.5190	2843
Tb09.160.5230	863
Tb09.160.5270	1176
Tb09.160.5310	898
Tb09.160.5490	2680
Tb09.160.5530	1523
Tb09.160.5570	1801
Tb09.160.5660	718
Tb09.211.0070	1698
Tb09.211.0080	3966
Tb09.211.0170	1166
Tb09.211.0300	680
Tb09.211.0310	1165
Tb09.211.0370	866
Tb09.211.0400	2466
Tb09.211.0410	1313
Tb09.211.0460	582
Tb09.211.0485	1034
Tb09.211.0500	1510
Tb09.211.0520	1142
Tb09.211.0530	630
Tb09.211.0600	1372
Tb09.211.0730	1731
Tb09.211.0775	710
Tb09.211.0800	1566
Tb09.211.0820	2672
Tb09.211.0840	1821
Tb09.211.0850	2177
Tb09.211.0870	1723
Tb09.211.0890	611
Tb09.211.0900	1028
Tb09.211.0910	1773
Tb09.211.0920	1872
Tb09.211.0940	3150
Tb09.211.1040	948
Tb09.211.1050	1137
Tb09.211.1195	896
Tb09.211.1270	786
Tb09.211.1280	1545
Tb09.211.1360	943
Tb09.211.1480	1516
Tb09.211.1540	577
Tb09.211.1590	699
Tb09.211.1640	1809
Tb09.211.1650	873
Tb09.211.1670	2028
Tb09.211.1680	763
Tb09.211.1740	740
Tb09.211.1780	1018
Tb09.211.1800	1546
Tb09.211.1830	3989
Tb09.211.1890	423
Tb09.211.2010	801
Tb09.211.2070	535
Tb09.211.2180	2081
Tb09.211.2220	1089
Tb09.211.2230	1157
Tb09.211.2270	234
Tb09.211.2450	1579
Tb09.211.2460	2458
Tb09.211.2610	1074
Tb09.211.2620	479
Tb09.211.2670	1295
Tb09.211.2680	1890
Tb09.211.2700	1660
Tb09.211.2720	1123
Tb09.211.2780	1435
Tb09.211.2790	3831
Tb09.211.2800	2758
Tb09.211.2810	639
Tb09.211.3010	3202
Tb09.211.3070	1986
Tb09.211.3080	1707
Tb09.211.3120	851
Tb09.211.3140	3392
Tb09.211.3150	1094
Tb09.211.3230	2039
Tb09.211.3290	942
Tb09.211.3320	2873
Tb09.211.3350	2241
Tb09.211.3400	770
Tb09.211.3430	835
Tb09.211.3490	3951
Tb09.211.3660	1422
Tb09.211.3700	2289
Tb09.211.3750	3740
Tb09.211.3780	1894
Tb09.211.3860	1285
Tb09.211.3890	4543
Tb09.211.3930	1338
Tb09.211.3940	3743
Tb09.211.3980	2151
Tb09.211.4000	2197
Tb09.211.4010	2019
Tb09.211.4100	1858
Tb09.211.4180	3927
Tb09.211.4200	1205
Tb09.211.4300	2524
Tb09.211.4370	876
Tb09.211.4380	1299
Tb09.211.4390	3273
Tb09.211.4440	6126
Tb09.211.4450	1432
Tb09.211.4560	2490
Tb09.211.4630	982
Tb09.211.4680	2477
Tb09.211.4690	1415
Tb09.211.4710	2634
Tb09.211.4730	4693
Tb09.211.4770	1680
Tb09.211.4800	2929
Tb09.211.4810	5127
Tb09.211.4830	2168
Tb09.244.0410	462
Tb09.244.0440	381
Tb09.244.2170	1792
Tb09.244.2190	465
Tb09.244.2230	648
Tb09.244.2270	648
Tb09.244.2290	366
Tb09.244.2640	296
Tb09.244.2710	2066
Tb09.244.2770	853
Tb09.244.2780	2950
Tb09.244.2830	2050
Tb09.v1.0030	336
Tb09.v1.0130	1998
Tb09.v1.0390	1034
Tb09.v1.0400	1188
Tb09.v1.0410	2489
Tb09.v1.0460	858
Tb09.v1.0480	849
Tb09.v1.0490	1076
Tb09.v1.0510	858
Tb09.v1.0525	1047
Tb09.v1.0540	858
Tb09.v1.0770	1345
Tb09.v1.0820	366
Tb09.v1.0830	366
Tb09.v2.0020	1890
Tb09.v2.0030	1916
Tb11.01.0130	2593
Tb11.01.0140	2955
Tb11.01.0160	1524
Tb11.01.0180	3333
Tb11.01.0230	3187
Tb11.01.0250	2754
Tb11.01.0270	1605
Tb11.01.0280	3279
Tb11.01.0300	634
Tb11.01.0320	1295
Tb11.01.0370	1692
Tb11.01.0430	1250
Tb11.01.0510	2197
Tb11.01.0540	1640
Tb11.01.0650	2091
Tb11.01.0690	5054
Tb11.01.0970	1382
Tb11.01.1000	3722
Tb11.01.1020	2546
Tb11.01.1040	2097
Tb11.01.1140	2450
Tb11.01.1210	2079
Tb11.01.1220	1028
Tb11.01.1260	904
Tb11.01.1300	1709
Tb11.01.1360	1457
Tb11.01.1410	2300
Tb11.01.1450	1936
Tb11.01.1510	1703
Tb11.01.1530	3052
Tb11.01.1610	1316
Tb11.01.1620	379
Tb11.01.1630	2559
Tb11.01.1700	786
Tb11.01.1710	2394
Tb11.01.1850	1938
Tb11.01.1860	1132
Tb11.01.1890	1146
Tb11.01.1940	2063
Tb11.01.1970	3066
Tb11.01.1980	797
Tb11.01.2010	1681
Tb11.01.2070	1648
Tb11.01.2120	1039
Tb11.01.2130	1460
Tb11.01.2150	1349
Tb11.01.2160	2325
Tb11.01.2200	1891
Tb11.01.2210	939
Tb11.01.2240	3554
Tb11.01.2260	1825
Tb11.01.2270	1701
Tb11.01.2300	916
Tb11.01.2310	2931
Tb11.01.2320	3094
Tb11.01.2370	1561
Tb11.01.2380	3255
Tb11.01.2390	848
Tb11.01.2400	3144
Tb11.01.2480	3722
Tb11.01.2610	1646
Tb11.01.2620	1434
Tb11.01.2650	2051
Tb11.01.2660	1413
Tb11.01.2690	1422
Tb11.01.2800	1624
Tb11.01.2830	1052
Tb11.01.2840	1311
Tb11.01.2910	1077
Tb11.01.2920	1143
Tb11.01.2960	958
Tb11.01.2970	553
Tb11.01.3030	705
Tb11.01.3050	1695
Tb11.01.3070	3778
Tb11.01.3085	731
Tb11.01.3090	2701
Tb11.01.3100	2322
Tb11.01.3160	1855
Tb11.01.3410	2220
Tb11.01.3470	5979
Tb11.01.3620	1822
Tb11.01.3670	3540
Tb11.01.3680	409
Tb11.01.3745	1096
Tb11.01.3790	1481
Tb11.01.3820	897
Tb11.01.3840	872
Tb11.01.3850	1408
Tb11.01.3870	2362
Tb11.01.3890	996
Tb11.01.3980	2079
Tb11.01.4025	1174
Tb11.01.4080	1894
Tb11.01.4100	2264
Tb11.01.4110	1546
Tb11.01.4120	729
Tb11.01.4140	3331
Tb11.01.4150	548
Tb11.01.4200	1466
Tb11.01.4210	3714
Tb11.01.4220	4244
Tb11.01.4300	3277
Tb11.01.4330	1902
Tb11.01.4340	1340
Tb11.01.4350	3492
Tb11.01.4360	1040
Tb11.01.4420	2328
Tb11.01.4470	1844
Tb11.01.4500	2970
Tb11.01.4530	1067
Tb11.01.4550	3192
Tb11.01.4570	3027
Tb11.01.4610	1734
Tb11.01.4650	2151
Tb11.01.4680	1526
Tb11.01.4690	2237
Tb11.01.4720	1373
Tb11.01.4780	1096
Tb11.01.4850	2908
Tb11.01.4880	1286
Tb11.01.4900	2409
Tb11.01.4910	1752
Tb11.01.4920	3288
Tb11.01.4930	1703
Tb11.01.4950	1055
Tb11.01.4990	896
Tb11.01.5010	1181
Tb11.01.5050	1135
Tb11.01.5080	917
Tb11.01.5090	1177
Tb11.01.5120	3774
Tb11.01.5130	1014
Tb11.01.5140	1529
Tb11.01.5150	2540
Tb11.01.5170	1063
Tb11.01.5185	438
Tb11.01.5210	1885
Tb11.01.5235	616
Tb11.01.5240	5119
Tb11.01.5250	1069
Tb11.01.5270	3099
Tb11.01.5330	822
Tb11.01.5355	1385
Tb11.01.5365	454
Tb11.01.5380	1181
Tb11.01.5400	2144
Tb11.01.5410	1131
Tb11.01.5580	877
Tb11.01.5630	700
Tb11.01.5640	1339
Tb11.01.5760	2004
Tb11.01.5920	956
Tb11.01.5990	2030
Tb11.01.6000	1058
Tb11.01.6020	1399
Tb11.01.6050	2274
Tb11.01.6140	1704
Tb11.01.6270	1854
Tb11.01.6280	3544
Tb11.01.6285	616
Tb11.01.6290	493
Tb11.01.6350	1392
Tb11.01.6400	1659
Tb11.01.6440	1121
Tb11.01.6450	2270
Tb11.01.6460	1225
Tb11.01.6480	3512
Tb11.01.6490	1998
Tb11.01.6570	3024
Tb11.01.6580	1900
Tb11.01.6610	3173
Tb11.01.6630	2545
Tb11.01.6720	1961
Tb11.01.6770	2263
Tb11.01.6820	4146
Tb11.01.6835	644
Tb11.01.6850	802
Tb11.01.6870	1204
Tb11.01.6900	2791
Tb11.01.6920	861
Tb11.01.6950	1230
Tb11.01.6960	2508
Tb11.01.6990	1878
Tb11.01.7060	2145
Tb11.01.7150	942
Tb11.01.7160	2364
Tb11.01.7180	1926
Tb11.01.7220	1400
Tb11.01.7230	926
Tb11.01.7250	4168
Tb11.01.7260	2136
Tb11.01.7310	2013
Tb11.01.7325	640
Tb11.01.7340	641
Tb11.01.7350	1759
Tb11.01.7380	2080
Tb11.01.7410	1870
Tb11.01.7440	1451
Tb11.01.7540	2967
Tb11.01.7580	3313
Tb11.01.7620	1605
Tb11.01.7670	4513
Tb11.01.7790	1978
Tb11.01.7910	3121
Tb11.01.7980	1319
Tb11.01.8000	1056
Tb11.01.8010	3166
Tb11.01.8040	1823
Tb11.01.8050	4242
Tb11.01.8140	785
Tb11.01.8150	2523
Tb11.01.8220	1581
Tb11.01.8226	986
Tb11.01.8300	2042
Tb11.01.8340	3006
Tb11.01.8380	3097
Tb11.01.8400	2244
Tb11.01.8430	3917
Tb11.01.8440	850
Tb11.01.8560	2987
Tb11.01.8580	6975
Tb11.01.8715	479
Tb11.01.8720	3616
Tb11.01.8780	3435
Tb11.02.0010	855
Tb11.02.0140	1601
Tb11.02.0160	1585
Tb11.02.0170	2818
Tb11.02.0200	3116
Tb11.02.0300	2284
Tb11.02.0320	1597
Tb11.02.0340	2545
Tb11.02.0351	1251
Tb11.02.0352	1323
Tb11.02.0353	2622
Tb11.02.0355	1394
Tb11.02.0357	5913
Tb11.02.0370	420
Tb11.02.0380	3548
Tb11.02.0410	3143
Tb11.02.0445	1383
Tb11.02.0450	1541
Tb11.02.0470	2290
Tb11.02.0480	714
Tb11.02.0510	1818
Tb11.02.0520	2274
Tb11.02.0610	897
Tb11.02.0660	1316
Tb11.02.0680	863
Tb11.02.0890	2185
Tb11.02.0900	3330
Tb11.02.0920	1412
Tb11.02.0940	2074
Tb11.02.0950	1547
Tb11.02.1030	1186
Tb11.02.1150	1793
Tb11.02.1190	3515
Tb11.02.1290	1243
Tb11.02.1320	1689
Tb11.02.1330	2193
Tb11.02.1350	1938
Tb11.02.1420	2821
Tb11.02.1430	1415
Tb11.02.1450	1026
Tb11.02.1490	1592
Tb11.02.1500	2561
Tb11.02.1550	1351
Tb11.02.1560	1848
Tb11.02.1610	800
Tb11.02.1620	2191
Tb11.02.1720	3901
Tb11.02.1730	1036
Tb11.02.1750	1134
Tb11.02.1770	1112
Tb11.02.1810	4763
Tb11.02.1890	3306
Tb11.02.1900	2526
Tb11.02.1920	696
Tb11.02.1980	3514
Tb11.02.2080	2989
Tb11.02.2100	4346
Tb11.02.2150	1053
Tb11.02.2190	858
Tb11.02.2220	2830
Tb11.02.2230	2519
Tb11.02.2270	754
Tb11.02.2320	1556
Tb11.02.2330	573
Tb11.02.2340	1430
Tb11.02.2440	1608
Tb11.02.2450	1365
Tb11.02.2530	852
Tb11.02.2560	5099
Tb11.02.2670	5281
Tb11.02.2680	1596
Tb11.02.2730	1918
Tb11.02.2760	2825
Tb11.02.2770	1704
Tb11.02.2790	2171
Tb11.02.2820	3159
Tb11.02.2840	976
Tb11.02.2860	946
Tb11.02.2870	1848
Tb11.02.2890	1212
Tb11.02.2920	4870
Tb11.02.3000	2736
Tb11.02.3050	2827
Tb11.02.3065	758
Tb11.02.3080	3457
Tb11.02.3100	1130
Tb11.02.3140	867
Tb11.02.3150	1354
Tb11.02.3260	2720
Tb11.02.3280	1346
Tb11.02.3290	2305
Tb11.02.3330	1595
Tb11.02.3340	2140
Tb11.02.3370	1334
Tb11.02.3410	5342
Tb11.02.3440	4015
Tb11.02.3510	1261
Tb11.02.3520	6093
Tb11.02.3540	1351
Tb11.02.3550	2640
Tb11.02.3650	3699
Tb11.02.3690	1389
Tb11.02.3760	777
Tb11.02.3840	972
Tb11.02.3910	903
Tb11.02.3930	1004
Tb11.02.4060	731
Tb11.02.4130	3313
Tb11.02.4180	978
Tb11.02.4240	940
Tb11.02.4270	4527
Tb11.02.4320	2989
Tb11.02.4340	828
Tb11.02.4370	835
Tb11.02.4380	2011
Tb11.02.4410	2297
Tb11.02.4430	2369
Tb11.02.4450	1593
Tb11.02.4460	1164
Tb11.02.4510	2434
Tb11.02.4535	729
Tb11.02.4600	2269
Tb11.02.4630	1453
Tb11.02.4650	1839
Tb11.02.4750	3535
Tb11.02.4780	1182
Tb11.02.4850	3121
Tb11.02.4940	503
Tb11.02.4970	3052
Tb11.02.4980	2130
Tb11.02.5070	2013
Tb11.02.5165	262
Tb11.02.5230	838
Tb11.02.5300	4099
Tb11.02.5330	562
Tb11.02.5340	783
Tb11.02.5360	1629
Tb11.02.5370	1404
Tb11.02.5430	1413
Tb11.02.5440	1998
Tb11.02.5460	1537
Tb11.02.5510	1237
Tb11.02.5540	1104
Tb11.02.5570	3037
Tb11.02.5590	2195
Tb11.02.5680	2089
Tb11.02.5710	974
Tb11.02.5725	1197
Tb11.02.5740	2266
Tb11.02.5750	901
Tb11.02.5780	1391
Tb11.02.5830	1027
Tb11.03.0020	1661
Tb11.03.0060	1990
Tb11.03.0150	672
Tb11.03.0190	3261
