GeneID	ORFlength
Tb927.7.6360	540
Tb927.10.10460	339
Tb927.10.10470	339
Tb927.10.10480	339
Tb927.10.10490	339
Tb927.10.10500	339
Tb927.10.10510	339
Tb927.10.10520	339
Tb927.10.10530	339
Tb927.10.10540	339
Tb927.10.10550	339
Tb927.10.10560	339
Tb927.10.10570	339
Tb927.10.10580	339
Tb927.10.10590	339
Tb11.02.5250	432
x	339
Tb927.1.2430	402
Tb927.1.2450	402
Tb927.1.2470	402
Tb927.1.2490	402
Tb927.1.2510	402
Tb927.1.2530	402
Tb927.1.2550	402
Tb927.10.15350	420
Tb927.5.4170	303
Tb927.5.4180	303
Tb927.5.4190	303
Tb927.5.4200	303
Tb927.5.4210	303
Tb927.5.4220	303
Tb927.5.4230	303
Tb927.5.4240	303
Tb927.5.4250	303
Tb927.5.4260	303
Tb927.2.2670	303
Tb11.02.0710	906
Tb927.4.2270	939
Tb927.1.570	828
Tb11.02.4160	774
Tb11.02.0420	585
Tb11.v5.0600	x
Tb927.10.6900	1968
Tb09.160.3560	1158
Tb927.6.4540	1305
Tb927.4.2700	1296
Tb927.2.3880	1464
Tb927.2.5810	4632
Tb927.1.1270	1302
Tb11.v5.0357	x
Tb927.10.10190	2541
Tb927.10.7810	2139
Tb927.10.14810	483
Tb927.4.3140	1407
Tb927.6.2650	2274
Tb927.6.4430	1008
Tb927.10.5490	1272
Tb927.2.5190	687
Tb927.3.5340	1155
Tb11.01.2000	630
Tb927.10.2620	579
Tb09.211.4130	1017
Tb11.01.7710	1809
Tb09.211.1690	507
Tb927.6.2630	1320
x	x
Tb927.10.14380	2586
Tb09.160.3090	2508
Tb927.6.3150	13566
Tb927.5.2370	1206
Tb927.5.2380	939
Tb927.10.12670	1611
Tb927.1.1820	1146
Tb927.1.1790	684
Tb927.10.6580	1650
Tb927.10.6920	963
Tb927.10.7770	693
Tb927.7.7100	3777
Tb927.8.7190	939
Tb927.8.880	2250
Tb927.6.3080	552
Tb927.8.3270	606
Tb04.3I12.100	456
Tb05.30F7.410	510
Tb06.3A7.960	933
Tb09.142.0320	342
Tb09.142.0350	561
Tb09.142.0430	#N/A
Tb09.160.1670	657
Tb09.160.1830	#N/A
Tb09.160.3060	1971
Tb09.160.4760	3066
Tb09.160.5330	381
Tb09.160.5510	#N/A
Tb09.211.0020	873
Tb09.211.0250	#N/A
Tb09.211.0260	1458
Tb09.211.0380	1059
Tb09.211.2060	396
Tb09.211.4030	#N/A
Tb09.211.4900	657
Tb09.211.4930	#N/A
Tb09.244.0340	276
Tb09.244.0370	492
Tb09.244.1650	345
Tb09.244.1950	453
Tb09.244.1960	306
Tb09.244.2050	#N/A
Tb09.244.2150	699
Tb09.244.2160	687
Tb09.244.2340	381
Tb09.244.2390	1041
Tb09.244.2550	1653
Tb09.354.0050	339
Tb09.v1.0900	471
Tb09.v1.0970	504
Tb09.v4.0007	582
Tb11.01.0190	#N/A
Tb11.01.0210	#N/A
Tb11.01.0550	#N/A
Tb11.01.0560	#N/A
Tb11.01.1150	#N/A
Tb11.01.1180	492
Tb11.01.2600	#N/A
Tb11.01.2860	#N/A
Tb11.01.2930	2979
Tb11.01.3220	#N/A
Tb11.01.3250	#N/A
Tb11.01.3800	#N/A
Tb11.01.3810	#N/A
Tb11.01.3830	#N/A
Tb11.01.4625	591
Tb11.01.4710	#N/A
Tb11.01.5290	#N/A
Tb11.01.6110	#N/A
Tb11.01.6910	#N/A
Tb11.01.7030	#N/A
Tb11.01.7040	507
Tb11.01.7095	6882
Tb11.01.7360	#N/A
Tb11.01.7860	669
Tb11.01.7870	#N/A
Tb11.01.8530	#N/A
Tb11.02.0080	564
Tb11.02.0390	#N/A
Tb11.02.0540	231
Tb11.02.0550	1071
Tb11.02.0720	#N/A
Tb11.02.0865	564
Tb11.02.1240	723
Tb11.02.1565	675
Tb11.02.1850	#N/A
Tb11.02.2020	#N/A
Tb11.02.2360	1314
Tb11.02.2370	819
Tb11.02.2400	495
Tb11.02.4490	714
Tb11.02.4690	#N/A
Tb11.02.5690	#N/A
Tb11.03.0320	#N/A
Tb11.03.0420	459
Tb11.12.0018	#N/A
Tb11.1320	#N/A
Tb11.1330	#N/A
Tb11.1340	#N/A
Tb11.1350	#N/A
Tb11.1360	#N/A
Tb11.1540	#N/A
Tb11.1550	#N/A
Tb11.17.0001	#N/A
Tb11.1750	#N/A
Tb11.42.0001	717
Tb11.55.0007	873
Tb11.v4.0002	#N/A
Tb11.v4.0003	#N/A
Tb11.v4.0008	1866
Tb927.1.10	333
Tb927.1.2310	270
Tb927.1.2420	531
Tb927.1.270	372
Tb927.1.2760	114
Tb927.1.2780	225
Tb927.1.30	708
Tb927.1.3350	471
Tb927.1.3550	1092
Tb927.1.3610	#N/A
Tb927.1.3730	#N/A
Tb927.1.3890	486
Tb927.1.40	327
Tb927.1.4020	537
Tb927.1.490	249
Tb927.1.4920	588
Tb927.1.4970	348
Tb927.1.5150	96
Tb927.1.5160	285
Tb927.1.5180	144
Tb927.1.5250	#N/A
Tb927.1.5260	540
Tb927.10.1000	483
Tb927.10.10040	444
Tb927.10.1010	495
Tb927.10.1020	474
Tb927.10.10270	342
Tb927.10.10790	456
Tb927.10.11320	#N/A
Tb927.10.11460	369
Tb927.10.11710	#N/A
Tb927.10.120	477
Tb927.10.12070	441
Tb927.10.1220	441
Tb927.10.12280	#N/A
Tb927.10.12320	1212
Tb927.10.12560	#N/A
Tb927.10.12570	#N/A
Tb927.10.12580	#N/A
Tb927.10.12610	336
Tb927.10.12730	522
Tb927.10.12750	540
Tb927.10.130	474
Tb927.10.13060	#N/A
Tb927.10.13080	#N/A
Tb927.10.13410	#N/A
Tb927.10.13420	474
Tb927.10.13530	#N/A
Tb927.10.140	414
Tb927.10.14050	393
Tb927.10.14060	#N/A
Tb927.10.14120	441
Tb927.10.14290	#N/A
Tb927.10.14540	543
Tb927.10.14670	#N/A
Tb927.10.1480	477
Tb927.10.14960	#N/A
Tb927.10.15050	#N/A
Tb927.10.15060	#N/A
Tb927.10.15340	#N/A
Tb927.10.15620	576
Tb927.10.15980	#N/A
Tb927.10.16010	576
Tb927.10.1640	384
Tb927.10.1670	378
Tb927.10.1760	495
Tb927.10.1770	795
Tb927.10.1780	222
Tb927.10.1790	#N/A
Tb927.10.1920	#N/A
Tb927.10.2170	192
Tb927.10.2400	#N/A
Tb927.10.2420	447
Tb927.10.2450	#N/A
Tb927.10.2850	1137
Tb927.10.3050	480
Tb927.10.3190	#N/A
Tb927.10.3410	324
Tb927.10.3830	#N/A
Tb927.10.40	444
Tb927.10.4030	#N/A
Tb927.10.4190	303
Tb927.10.4340	177
Tb927.10.4350	183
Tb927.10.4360	339
Tb927.10.4410	462
Tb927.10.4420	447
Tb927.10.490	420
Tb927.10.4960	240
Tb927.10.500	360
Tb927.10.5100	423
Tb927.10.5160	459
Tb927.10.5720	507
Tb927.10.5730	594
Tb927.10.6040	#N/A
Tb927.10.6270	#N/A
Tb927.10.6420	537
Tb927.10.6430	378
Tb927.10.6470	552
Tb927.10.6660	#N/A
Tb927.10.6890	#N/A
Tb927.10.7150	276
Tb927.10.7170	339
Tb927.10.7460	429
Tb927.10.7530	450
Tb927.10.7640	#N/A
Tb927.10.7650	#N/A
Tb927.10.7660	411
Tb927.10.7950	#N/A
Tb927.10.8340	597
Tb927.10.8350	195
Tb927.10.8740	#N/A
Tb927.10.90	321
Tb927.10.9340	#N/A
Tb927.10.9510	603
Tb927.10.9530	#N/A
Tb927.10.9550	540
Tb927.10.9580	#N/A
Tb927.10.9610	498
Tb927.10.9630	483
Tb927.10.9710	480
Tb927.11.16900	1077
Tb927.11.19020	#N/A
Tb927.11.19800	#N/A
Tb927.11.19810	#N/A
Tb927.11.19820	#N/A
Tb927.11.19830	#N/A
Tb927.11.19840	#N/A
Tb927.11.19850	#N/A
Tb927.11.19860	#N/A
Tb927.11.3560	#N/A
Tb927.11.3810	#N/A
Tb927.11.4090	675
Tb927.11.6730	#N/A
Tb927.11.6950	#N/A
Tb927.11.7190	660
Tb927.11.7650	1443
Tb927.11.7660	1533
Tb927.11.7690	2802
Tb927.11.7700	726
Tb927.11.7910	552
Tb927.2.1250	372
Tb927.2.1290	237
Tb927.2.150	243
Tb927.2.2070	474
Tb927.2.2090	2937
Tb927.2.2320	468
Tb927.2.2490	831
Tb927.2.3330	492
Tb927.2.3340	648
Tb927.2.4440	#N/A
Tb927.2.5710	594
Tb927.2.650	#N/A
Tb927.2.900	372
Tb927.2.960	174
Tb927.3.1460	375
Tb927.3.1640	#N/A
Tb927.3.1650	#N/A
Tb927.3.2590	918
Tb927.3.2720	1305
Tb927.3.2800	2007
Tb927.3.3210	#N/A
Tb927.3.3600	486
Tb927.3.3700	#N/A
Tb927.3.4010	591
Tb927.3.4180	1227
Tb927.3.4830	675
Tb927.3.5670	672
Tb927.3.5740	309
Tb927.3.5770	#N/A
Tb927.3.5780	#N/A
Tb927.3.600	699
Tb927.3.670	1449
Tb927.4.1010	#N/A
Tb927.4.120	372
Tb927.4.1210	555
Tb927.4.1230	996
Tb927.4.1240	354
Tb927.4.140	267
Tb927.4.170	174
Tb927.4.180	249
Tb927.4.2050	#N/A
Tb927.4.2090	516
Tb927.4.2100	462
Tb927.4.2610	465
Tb927.4.2810	798
Tb927.4.3480	552
Tb927.4.3760	1206
Tb927.4.4390	555
Tb927.4.4770	984
Tb927.4.4780	546
Tb927.4.4900	1509
Tb927.4.5060	816
Tb927.4.5090	552
Tb927.4.5220	963
Tb927.4.5330	2652
Tb927.4.5440	744
Tb927.5.1040	594
Tb927.5.1050	813
Tb927.5.1380	858
Tb927.5.1400	525
Tb927.5.1420	525
Tb927.5.1440	909
Tb927.5.1480	483
Tb927.5.1740	456
Tb927.5.2010	579
Tb927.5.2870	1443
Tb927.5.289b	672
Tb927.5.292b	741
Tb927.5.293b	882
Tb927.5.294b	#N/A
Tb927.5.297b	684
Tb927.5.3100	765
Tb927.5.3130	1101
Tb927.5.3370	1701
Tb927.5.4000	#N/A
Tb927.5.540	615
Tb927.5.720	726
Tb927.5.730	705
Tb927.6.110	#N/A
Tb927.6.1150	#N/A
Tb927.6.1300	567
Tb927.6.1790	#N/A
Tb927.6.250	222
Tb927.6.2530	#N/A
Tb927.6.260	468
Tb927.6.2950	894
Tb927.6.4730	#N/A
Tb927.6.550	#N/A
Tb927.6.810	#N/A
Tb927.6.860	2337
Tb927.7.3480	651
Tb927.7.350	720
Tb927.7.3690	477
Tb927.7.3720	#N/A
Tb927.7.4690	960
Tb927.7.4720	717
Tb927.7.5070	1920
Tb927.7.5800	663
Tb927.7.5860	#N/A
Tb927.7.6010	552
Tb927.7.6020	465
Tb927.7.6030	552
Tb927.7.6100	480
Tb927.7.6330	516
Tb927.7.6430	606
Tb927.7.6580	3231
Tb927.7.6700	822
Tb927.7.6710	483
Tb927.7.6780	555
Tb927.7.7020	555
Tb927.7.7310	663
Tb927.7.7350	207
Tb927.7.7390	303
Tb927.7.7510	699
Tb927.7.7560	267
Tb927.8.1760	#N/A
Tb927.8.2320	#N/A
Tb927.8.3670	#N/A
Tb927.8.4300	582
Tb927.8.4490	1266
Tb927.8.490	852
Tb927.8.500	945
Tb927.8.510	816
Tb927.8.520	528
Tb927.8.5340	#N/A
Tb927.8.5790	#N/A
Tb927.8.5910	915
Tb927.8.5920	#N/A
Tb927.8.5930	#N/A
Tb927.8.6630	639
Tb927.8.7310	666
Tb927.8.7330	684
Tb927.8.7370	1014
Tb927.8.7540	3330
Tb927.8.7550	1533
Tb927.8.7960	1341
Tb927.8.970	1380
Tb05.5K5.210	#N/A
Tb05.5K5.220	#N/A
Tb05.5K5.250	#N/A
Tb05.5K5.290	#N/A
Tb08.27P2.50	#N/A
Tb08.27P2.60	#N/A
Tb08.27P2.70	#N/A
Tb08.27P2.80	#N/A
Tb08.27P2.90	#N/A
Tb09.v4.0014	#N/A
Tb09.v4.0015	#N/A
Tb09.v4.0020	#N/A
Tb09.v4.0058	#N/A
Tb09.v4.0059	#N/A
Tb09.v4.0060	#N/A
Tb09.v4.0064	#N/A
Tb09.v4.0066	#N/A
Tb09.v4.0105	#N/A
Tb09.v4.0109	#N/A
Tb09.v4.0110	#N/A
Tb09.v4.0124	#N/A
Tb09.v4.0146	#N/A
Tb09.v4.0147	#N/A
Tb09.v4.0148	#N/A
Tb09.v4.0149	#N/A
Tb09.v4.0151	#N/A
Tb09.v4.0152	#N/A
Tb09.v4.0153	#N/A
Tb10.v4.0078	#N/A
Tb10.v4.0082	#N/A
Tb10.v4.0099	#N/A
Tb10.v4.0128	#N/A
Tb10.v4.0130	#N/A
Tb10.v4.0131	#N/A
Tb10.v4.0188	#N/A
Tb10.v4.0194	#N/A
Tb10.v4.0195	#N/A
Tb10.v4.0196	#N/A
Tb10.v4.0215	#N/A
Tb10.v4.0217	#N/A
Tb10.v4.0258	#N/A
Tb10.v4.0042	#N/A
Tb10.v4.0049	#N/A
Tb10.v4.0050	#N/A
Tb10.v4.0051	#N/A
Tb10.v4.0053	#N/A
Tb10.v4.0221	#N/A
Tb10.v4.0245	#N/A
Tb10.v4.0246	#N/A
Tb10.v4.0248	#N/A
Tb11.0060	#N/A
Tb11.0070	#N/A
Tb11.0080	#N/A
Tb11.0110	#N/A
Tb11.0300	#N/A
Tb11.0310	#N/A
Tb11.0320	#N/A
Tb11.0340	#N/A
Tb11.0350	#N/A
Tb11.0410	#N/A
Tb11.0420	#N/A
Tb11.0430	#N/A
Tb11.0440	#N/A
Tb11.0450	#N/A
Tb11.0460	#N/A
Tb11.0470	#N/A
Tb11.0480	#N/A
Tb11.0730	#N/A
Tb11.0740	#N/A
Tb11.0760	#N/A
Tb11.0770	#N/A
Tb11.0780	#N/A
Tb11.0790	#N/A
Tb11.0800	#N/A
Tb11.0810	#N/A
Tb11.0860	#N/A
Tb11.0870	#N/A
Tb11.1160	#N/A
Tb11.1190	#N/A
Tb11.1200	#N/A
Tb11.1210	#N/A
Tb11.1220	#N/A
Tb11.1230	#N/A
Tb11.1270	#N/A
Tb11.1280	#N/A
Tb11.1290	#N/A
Tb11.1300	#N/A
Tb11.1310	#N/A
Tb11.1420	#N/A
Tb11.1670	#N/A
Tb11.1680	#N/A
Tb11.1740	#N/A
Tb11.1760	#N/A
Tb11.1770	#N/A
Tb09.211.4070	570
Tb11.01.4580	453
Tb11.1370	#N/A
Tb11.1380	#N/A
Tb11.1390	#N/A
Tb11.1400	#N/A
Tb927.1.2020	#N/A
Tb09.160.0940	#N/A
Tb09.160.1550	#N/A
Tb09.160.2410	#N/A
Tb09.211.2320	#N/A
Tb11.01.2450	#N/A
Tb11.01.5030	#N/A
Tb11.01.7320	#N/A
Tb11.02.0050	#N/A
Tb11.02.2200	#N/A
Tb11.02.4710	#N/A
Tb11.52.0017	#N/A
Tb927.10.10450	#N/A
Tb927.10.10760	#N/A
Tb927.10.13460	#N/A
Tb927.10.14940	#N/A
Tb927.10.14970	#N/A
Tb927.10.15030	#N/A
Tb927.10.3060	#N/A
Tb927.10.3240	#N/A
Tb927.10.5410	273
Tb927.10.8550	145
Tb927.11.6110	#N/A
Tb927.4.2690	#N/A
Tb927.5.1065	#N/A
Tb927.6.4110	#N/A
Tb927.6.420	#N/A
Tb927.7.2430	#N/A
Tb07.26A24.210	453
Tb927.10.12770	405
Tb927.10.12790	496
Tb927.7.6120	#N/A
Tb927.7.6140	#N/A
Tb927.7.6160	#N/A
Tb927.7.7370	#N/A
Tb927.8.3760	#N/A
Tb05.28F8.200	#N/A
Tb11.02.2180	#N/A
Tb11.12.0019	#N/A
Tb11.1830	#N/A
Tb11.1840	#N/A
Tb927.5.310b	#N/A
Tb927.5.410b	#N/A
Tb927.5.420b	#N/A
Tb927.5.430b	#N/A
Tb927.8.3030	#N/A
x	x
x	105
x	132
x	294
x	294
x	147
x	198
x	171
x	9159
x	204
x	243
x	105
x	84
x	174
x	252
x	90
x	150
x	195
x	132
x	81
x	204
x	216
x	177
x	297
x	204
x	129
x	291
x	537
x	240
x	393
x	78
x	180
x	249
x	177
x	393
x	291
x	156
x	393
x	318
x	264
x	204
x	288
x	126
x	219
x	171
x	189
x	279
x	285
x	105
x	216
x	111
x	225
x	75
x	204
x	168
x	108
x	258
x	354
x	384
x	189
x	99
x	141
x	222
x	291
x	84
x	309
x	96
x	219
x	105
x	78
x	186
x	186
x	96
x	186
x	420
x	264
x	102
x	348
x	255
x	300
x	246
x	192
x	204
x	105
x	105
x	105
x	228
x	96
x	285
x	228
x	261
x	279
x	327
x	8532
Tb09.142.0260	183
Tb09.142.0300	594
Tb11.1751	x
Tb927.3.3420	#N/A
Tb927.5.2000	1086
Tb927.5.4020	819
Tb09.160.5010	#N/A
Tb927.8.7970	1485
Tb927.7.7400	6594
Tb11.01.3520	3021
Tb11.02.3500	2757
Tb927.4.2400	4287
Tb927.5.1070	2748
Tb11.01.1330	897
Tb927.1.1610	813
Tb927.10.10120	1725
Tb927.10.11520	354
Tb927.10.1660	888
Tb927.10.4080	3552
Tb927.10.4240	363
Tb927.10.4850	1419
Tb927.10.5540	816
Tb927.10.8980	510
Tb927.10.9810	906
Tb927.10.9970	3075
Tb927.3.1720	285
Tb927.3.1730	696
Tb927.3.2080	783
Tb927.3.2370	405
Tb927.3.3890	963
Tb927.4.330	1140
Tb927.4.630	906
Tb927.5.1130	939
Tb927.5.530	1986
Tb927.6.1200	1407
Tb927.6.1890	1809
Tb927.6.4070	786
Tb927.7.2390	2856
Tb927.7.5110	1710
Tb927.7.640	1005
Tb927.7.910	2142
Tb927.8.2470	285
Tb927.8.3090	408
Tb927.8.4240	5070
Tb927.8.4930	918
Tb927.8.5100	8643
Tb927.8.5660	657
Tb927.8.7040	570
Tb09.160.0370	1140
Tb09.160.1020	2190
Tb09.160.2060	381
Tb09.160.2160	354
Tb09.160.4840	630
Tb09.160.5050	489
Tb09.160.5110	678
Tb09.211.0950	2901
Tb09.211.2600	933
Tb11.01.0890	5187
Tb11.01.2490	2757
Tb11.01.3190	1653
Tb11.01.3490	717
Tb11.01.3970	603
Tb11.01.5110	543
Tb11.01.5280	558
Tb11.01.6320	1644
Tb11.01.6710	3231
Tb11.01.8230	3207
Tb11.01.8500	705
Tb11.02.2420	525
Tb11.02.4330	438
Tb11.03.0900	3156
Tb11.12.0014	834
Tb11.46.0012	669
Tb11.47.0009	2538
Tb11.47.0020	1197
Tb11.55.0010	1713
Tb11.55.0017	579
Tb927.10.10780	645
Tb927.10.11770	390
Tb927.10.1930	1944
Tb927.10.2300	579
Tb927.10.3320	1671
Tb927.10.3590	1680
Tb927.10.4550	471
Tb927.10.6170	4527
Tb927.10.760	1059
Tb927.10.7910	570
Tb927.10.8610	2658
Tb927.10.9000	4926
Tb927.10.9280	2874
Tb927.2.2210	3120
Tb927.3.2010	1665
Tb927.3.2670	810
Tb927.3.3680	414
Tb927.3.4030	3642
Tb927.4.1760	474
Tb927.4.2360	963
Tb927.4.2580	3021
Tb927.4.3660	1446
Tb927.5.2150	1590
Tb927.5.2810	534
Tb927.5.4080	1602
Tb927.6.2380	2166
Tb927.6.3360	492
Tb927.7.1080	1083
Tb927.7.2690	363
Tb927.7.3100	1827
Tb927.7.5280	6205
Tb927.7.5440	5967
Tb927.8.1770	1581
Tb927.8.2880	3396
Tb927.8.5220	3147
Tb927.8.6800	1551
Tb927.10.9830	474
Tb927.8.4250	1401
Tb09.160.0760	1224
Tb11.01.5480	798
Tb11.02.4810	1824
Tb927.10.7610	4299
Tb927.2.4380	1236
Tb927.6.1410	690
Tb927.10.5400	1725
Tb927.10.9120	714
Tb927.2.2940	900
Tb927.2.5930	1572
Tb927.6.590	297
Tb927.7.7440	420
Tb927.8.6960	1158
Tb09.211.1600	867
Tb09.211.4400	1269
Tb11.02.1440	966
Tb11.02.2460	1332
Tb11.02.5160	1491
Tb927.1.4230	1281
Tb927.5.3300	648
Tb927.8.580	1068
Tb927.7.2990	930
Tb927.6.2140	804
Tb927.8.1530	1449
Tb09.160.3530	207
Tb11.01.2460	1227
Tb927.6.890	4695
Tb06.3A7.270	3408
Tb927.1.1390	738
Tb927.1.2770	1212
Tb927.1.2970	741
Tb927.1.3260	5661
Tb927.1.3270	2736
Tb927.1.3410	1314
Tb927.1.3450	2376
Tb927.1.4340	2151
Tb927.10.10080	441
Tb927.10.10740	1704
Tb927.10.10820	1002
Tb927.10.11200	357
Tb927.10.11340	4161
Tb927.10.11370	441
Tb927.10.11380	1173
Tb927.10.11510	1281
Tb927.10.11570	2200
Tb927.10.11660	1362
Tb927.10.11780	3492
Tb927.10.12010	432
Tb927.10.12030	753
Tb927.10.12180	2109
Tb927.10.1230	1029
Tb927.10.12390	777
Tb927.10.1240	759
Tb927.10.12410	687
Tb927.10.12590	2802
Tb927.10.12630	657
Tb927.10.12870	3264
Tb927.10.13140	546
Tb927.10.1320	2148
Tb927.10.13250	5733
Tb927.10.13260	3474
Tb927.10.13450	1803
Tb927.10.13550	3141
Tb927.10.13990	1086
Tb927.10.14190	1383
Tb927.10.14310	1014
Tb927.10.14340	3522
Tb927.10.14370	363
Tb927.10.14480	2598
Tb927.10.14490	1263
Tb927.10.14500	1014
Tb927.10.14650	375
Tb927.10.14870	2046
Tb927.10.15000	1269
Tb927.10.15230	813
Tb927.10.15470	1446
Tb927.10.15660	2340
Tb927.10.1610	444
Tb927.10.1980	2121
Tb927.10.2060	2901
Tb927.10.2310	1446
Tb927.10.2650	3528
Tb927.10.2670	366
Tb927.10.2810	1017
Tb927.10.2930	2250
Tb927.10.2950	5364
Tb927.10.3160	393
Tb927.10.330	1308
Tb927.10.3630	651
Tb927.10.3720	1527
Tb927.10.3790	11706
Tb927.10.3970	1551
Tb927.10.4320	1992
Tb927.10.4830	606
Tb927.10.4860	1179
Tb927.10.5630	558
Tb927.10.5790	1611
Tb927.10.5870	1371
Tb927.10.5920	2376
Tb927.10.6020	537
Tb927.10.630	1974
Tb927.10.6340	1212
Tb927.10.6600	1047
Tb927.10.6710	1191
Tb927.10.6820	945
Tb927.10.6840	888
Tb927.10.700	786
Tb927.10.7030	807
Tb927.10.7120	978
Tb927.10.7210	687
Tb927.10.7300	288
Tb927.10.7350	5385
Tb927.10.7550	1671
Tb927.10.7580	3033
Tb927.10.7600	1098
Tb927.10.7750	756
Tb927.10.7920	600
Tb927.10.7960	468
Tb927.10.8010	735
Tb927.10.8090	471
Tb927.10.8160	324
Tb927.10.820	1038
Tb927.10.8670	417
Tb927.10.8830	1758
Tb927.10.8960	714
Tb927.10.900	516
Tb927.10.9070	1791
Tb927.10.9260	975
Tb927.10.9640	1026
Tb927.10.9920	1233
Tb927.10.9960	1380
Tb927.2.1790	348
Tb927.2.2140	327
Tb927.2.2220	942
Tb927.2.2270	690
Tb927.2.2390	486
Tb927.2.2770	378
Tb927.2.2860	1107
Tb927.2.2990	1692
Tb927.2.3020	3099
Tb927.2.4000	2679
Tb927.2.4445	402
Tb927.2.4520	3765
Tb927.2.4650	762
Tb927.2.4780	2823
Tb927.2.5130	1173
Tb927.2.5140	450
Tb927.2.5260	375
Tb927.2.5440	2643
Tb927.2.5820	3246
Tb927.2.5870	5979
Tb927.2.5970	1263
Tb927.2.6100	1464
Tb927.3.1200	2322
Tb927.3.1560	1143
Tb927.3.1670	3084
Tb927.3.1900	2604
Tb927.3.1980	891
Tb927.3.2100	927
Tb927.3.2350	522
Tb927.3.2640	1134
Tb927.3.2750	2616
Tb927.3.2860	903
Tb927.3.3120	1302
Tb927.3.3140	396
Tb927.3.3820	1221
Tb927.3.3830	1137
Tb927.3.3950	1653
Tb927.3.4140	1686
Tb927.3.4270	2751
Tb927.3.4450	609
Tb927.3.4590	918
Tb927.3.4600	3240
Tb927.3.4710	1635
Tb927.3.4950	1500
Tb927.3.4970	3192
Tb927.3.5000	1701
Tb927.3.5010	582
Tb927.3.5070	1938
Tb927.3.5200	711
Tb927.3.5370	942
Tb927.3.5430	816
Tb927.3.5450	2700
Tb927.3.5600	816
Tb927.3.840	1068
Tb927.4.1160	2727
Tb927.4.1290	615
Tb927.4.1420	405
Tb927.4.1740	1269
Tb927.4.1750	810
Tb927.4.2210	480
Tb927.4.2340	1578
Tb927.4.2530	477
Tb927.4.2600	4887
Tb927.4.2820	3006
Tb927.4.2840	750
Tb927.4.2850	2046
Tb927.4.2890	1896
Tb927.4.2920	2901
Tb927.4.3430	330
Tb927.4.3540	1140
Tb927.4.3800	969
Tb927.4.4040	780
Tb927.4.4240	993
Tb927.4.4370	1773
Tb927.4.4550	2472
Tb927.4.4560	3243
Tb927.4.4690	837
Tb927.4.4700	810
Tb927.4.4950	1713
Tb927.4.5080	390
Tb927.4.510	438
Tb927.4.5120	4137
Tb927.4.5150	1125
Tb927.4.5210	255
Tb927.4.5380	4383
Tb927.4.620	7512
Tb927.5.1230	1452
Tb927.5.1680	5256
Tb927.5.1690	1389
Tb927.5.1720	1890
Tb927.5.1780	1404
Tb927.5.1840	462
Tb927.5.1900	1833
Tb927.5.1940	576
Tb927.5.2270	1437
Tb927.5.2670	384
Tb927.5.2840	417
Tb927.5.2990	765
Tb927.5.3140	651
Tb927.5.3230	6546
Tb927.5.3310	1074
Tb927.5.3550	1275
Tb927.5.3630	1236
Tb927.5.3650	2415
Tb927.5.4290	1086
Tb927.5.4400	1299
Tb927.5.4470	2538
Tb927.5.4510	420
Tb927.5.600	384
Tb927.5.680	1758
Tb927.5.740	630
Tb927.5.770	2181
Tb927.5.780	1563
Tb927.5.830	1791
Tb927.6.1130	1407
Tb927.6.1220	1698
Tb927.6.1290	2700
Tb927.6.1430	2310
Tb927.6.1660	1713
Tb927.6.1700	573
Tb927.6.1920	1173
Tb927.6.2120	753
Tb927.6.2190	864
Tb927.6.2220	390
Tb927.6.2470	1479
Tb927.6.2520	2565
Tb927.6.2560	930
Tb927.6.2710	2286
Tb927.6.2750	735
Tb927.6.3020	867
Tb927.6.3030	2487
Tb927.6.3170	1446
Tb927.6.3330	894
Tb927.6.3450	2442
Tb927.6.3460	1695
Tb927.6.3710	2157
Tb927.6.3920	480
Tb927.6.4020	321
Tb927.6.410	2577
Tb927.6.4260	972
Tb927.6.4330	543
Tb927.6.4550	2406
Tb927.6.4640	2715
Tb927.6.4700	972
Tb927.6.4750	1875
Tb927.6.5090	2460
Tb927.6.610	1740
Tb927.6.620	8187
Tb927.6.630	2193
Tb927.6.840	1056
Tb927.7.1160	393
Tb927.7.1220	3225
Tb927.7.1230	2523
Tb927.7.1280	702
Tb927.7.1310	4044
Tb927.7.1360	1101
Tb927.7.1460	2907
Tb927.7.1520	291
Tb927.7.1830	1101
Tb927.7.2120	1248
Tb927.7.2240	1635
Tb927.7.2450	1458
Tb927.7.2740	543
Tb927.7.3040	1908
Tb927.7.3140	561
Tb927.7.3200	1065
Tb927.7.3270	2424
Tb927.7.3540	816
Tb927.7.3640	1056
Tb927.7.3700	918
Tb927.7.3820	2091
Tb927.7.3920	963
Tb927.7.4010	237
Tb927.7.4030	1617
Tb927.7.4210	351
Tb927.7.4240	339
Tb927.7.4270	669
Tb927.7.4450	2991
Tb927.7.4490	4932
Tb927.7.4620	828
Tb927.7.4680	267
Tb927.7.4750	1242
Tb927.7.4760	1620
Tb927.7.4800	312
Tb927.7.4870	813
Tb927.7.4880	684
Tb927.7.4990	2241
Tb927.7.500	4716
Tb927.7.5050	2922
Tb927.7.510	1071
Tb927.7.5130	717
Tb927.7.5330	2316
Tb927.7.5530	1143
Tb927.7.5660	1728
Tb927.7.5730	2208
Tb927.7.5840	690
Tb927.7.590	1392
Tb927.7.6180	837
Tb927.7.630	753
Tb927.7.6420	393
Tb927.7.650	2955
Tb927.7.6610	2694
Tb927.7.6670	9093
Tb927.7.6790	1614
Tb927.7.700	2001
Tb927.7.7050	2898
